case_id,restriction_id,target,role,working_scale,working_weight,weight_rationale,empirical_standard_error,synthetic_scale,empirical_record_id,empirical_source_path,empirical_provenance_contract,empirical_builder,definition,model,gap,scored,standardized_gap,loss_contribution,model_observation,cps_projection,model_approximation,checkpoint_sha256
beta_annual_plus,initial_normalization,2.1,normalization_separate_from_scored_objective,,,Separate exact normalization within tolerance5e-4,,,author_2_1,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/OVERNIGHT_PLAN.md,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/OVERNIGHT_PLAN.md,"Author-selected model normalization, not empirical estimation","Author-selected stationary model normalization, using maintained top-parity representative; not empirical female period TFR",2.1004616366197633,0.0004616366197631727,False,,,final.normalization.completed_fertility,uniform_birth_time,,94474cc0e55a6f845dd9251909299a43b890945fc070c907738e1469bdd166a1
beta_annual_plus,cps_childlessness,0.19827875100684264,proposed_scored_restriction,0.005305035738317728,35532.3042455214,CPS official annual generalized-variance approximations pooled with fixed observed weights and correlation-one working convention; not design-exact pooled SE,,,cps_childless_women_40_44_2004_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/parameter_target_audit/fertility/fertility_availability.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/fertility_target_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/parameter_target_audit/fertility/extract_fertility_availability.py; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/verify_fertility_contract.py,Weighted P(FREVER=0) among pooled June 2004 and June 2006 women age 40-44 with valid FREVER 0-20 and positive FRSUPPWT.,0.1804187097081555,-0.01786004129868715,True,-3.366620354635108,11.334132612243422,fertility.uniform_birth_time.moments.childless_rate_40_44,uniform_birth_time,,94474cc0e55a6f845dd9251909299a43b890945fc070c907738e1469bdd166a1
beta_annual_plus,cps_exactly_one,0.21365532522014702,proposed_scored_restriction,0.0060911302714076404,26952.820824310795,CPS official annual generalized-variance approximations pooled with fixed observed weights and correlation-one working convention; not design-exact pooled SE,,,cps_exactly_one_among_mothers_40_44_2004_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/parameter_target_audit/fertility/fertility_availability.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/fertility_target_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/parameter_target_audit/fertility/extract_fertility_availability.py; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/verify_fertility_contract.py,Weighted P(FREVER=1 | FREVER>=1) in the same pooled CPS sample.,0.23318597612415662,0.0195306509040096,True,3.206408340285937,10.281054444655217,fertility.uniform_birth_time.moments.exactly_one_among_mothers_40_44,uniform_birth_time,,94474cc0e55a6f845dd9251909299a43b890945fc070c907738e1469bdd166a1
beta_annual_plus,nchs_mean_age,25.976263860992496,proposed_scored_restriction,0.0845673694617251,139.82806784479274,2003–2006 annual temporal SD: chosen typical-year discrepancy scale for approximate stationary target; not sampling SE,,,nchs_period_mean_age_first_birth_2003_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/code/data/nchs_natality_timing/first_birth_counts_year_age.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/fertility_target_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/code/data/nchs_natality_timing/build_first_birth_timing.R; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/verify_fertility_contract.py,"Pooled national first-birth counts ages 12-49, 2003-2006; age <=21 mapped to midpoint 20, 22-25 to 24, ..., age >=42 to 44; count-weighted mean.",26.58299610187021,0.6067322408777152,True,7.174543145182256,51.47406934208171,fertility.uniform_birth_time.moments.period_mean_age_first_birth,uniform_birth_time,,94474cc0e55a6f845dd9251909299a43b890945fc070c907738e1469bdd166a1
beta_annual_plus,nchs_share30,0.2492780130410667,proposed_scored_restriction,0.00849226186213262,13866.065434728798,2003–2006 annual temporal SD: chosen typical-year discrepancy scale for approximate stationary target; not sampling SE,,,nchs_period_first_birth_share_age30plus_2003_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/code/data/nchs_natality_timing/first_birth_counts_year_age.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/fertility_target_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/code/data/nchs_natality_timing/build_first_birth_timing.R; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/verify_fertility_contract.py,"Pooled national first-birth counts ages 12-49, 2003-2006; exact maternal age >=30 divided by all first births in the pooled window.",0.26503412705070667,0.01575611400963997,True,1.855349524712279,3.44232185885008,fertility.uniform_birth_time.moments.period_share_first_births_age30plus,uniform_birth_time,,94474cc0e55a6f845dd9251909299a43b890945fc070c907738e1469bdd166a1
beta_annual_plus,wealth_earnings,6.14586139445743,proposed_scored_restriction,0.36285515343369,7.595098472533724,Recorded empirical bootstrap standard error under the retained estimator/sample,0.36285515343369,,psid_wealth_gross_earnings_2003_2005,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/wealth/aggregate_wealth_results.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/wealth/build_initial_wealth.R,sum(IW*NETWORTHR)/sum_{age<=65}(IW*EARNINDRRC),6.108265119685916,-0.037596274771514615,True,-0.10361234893797684,0.010735518852445069,housing_wealth.moments.aggregate_wealth_to_annual_gross_labor_earnings,uniform_birth_time,,94474cc0e55a6f845dd9251909299a43b890945fc070c907738e1469bdd166a1
beta_annual_plus,bequest_wealth,0.0088,proposed_scored_restriction,0.00044000000000000007,5165289.256198346,Inherited synthetic five-percent target scale; not empirical SE,,0.00044000000000000007,external_annual_bequest_wealth,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/tmp/e5f_matched_pf/code/model/intergen_eqscale_seq_optimized/e5_target_provenance.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,No microdata builder; external literature normalization,annual bequest flow / aggregate wealth,0.012363265648109365,0.0035632656481093643,True,8.098331018430372,65.5829652840715,housing_wealth.moments.annual_bequest_flow_to_aggregate_wealth,uniform_birth_time,,94474cc0e55a6f845dd9251909299a43b890945fc070c907738e1469bdd166a1
beta_annual_plus,old_dispersion,3.51593508651872,proposed_scored_restriction,0.306910785103348,10.616361531535473,Recorded empirical bootstrap standard error under the retained estimator/sample,0.306910785103348,,psid_old_wealth_dispersion_2003_2005,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/wealth/old_wealth_results.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/wealth/build_initial_wealth.R,"Q_.90(NETWORTHR/INCFAMR)/Q_.50(NETWORTHR/INCFAMR), weighted",3.7721439305135678,0.2562088439948478,True,0.8347990896070105,0.6968895200086938,housing_wealth.moments.old_total_wealth_to_annual_income_p90_p50_7684,uniform_birth_time,,94474cc0e55a6f845dd9251909299a43b890945fc070c907738e1469bdd166a1
beta_annual_plus,mean_rooms,5.561097376118652,proposed_scored_restriction,0.08838120078007809,128.02070205233477,Recorded empirical bootstrap standard error under the retained estimator/sample,0.08838120078007809,,acs_rooms_2005_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/early_housing_target_candidates.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/inspect_early_housing.py; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/summarize_early_housing.py,"sum(HHWT*min(ROOMS,9))/sum(HHWT)",6.246418520827649,0.6853211447089969,True,7.754150641314599,60.126852168199605,housing_wealth.moments.aggregate_mean_occupied_rooms_capped9_18_85,uniform_birth_time,,94474cc0e55a6f845dd9251909299a43b890945fc070c907738e1469bdd166a1
beta_annual_plus,ownership_30_55,0.6483340343191493,proposed_scored_restriction,0.020675272863460718,2339.3623724673616,Recorded empirical bootstrap standard error under the retained estimator/sample,0.020675272863460718,,acs_ownership_30_55_2005_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/early_housing_target_candidates.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/inspect_early_housing.py; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/summarize_early_housing.py,sum(HHWT*owner)/sum(HHWT),0.5752085256151395,-0.0731255087040098,True,-3.5368582164274147,12.509366043110115,housing_wealth.moments.own_rate_30_55,uniform_birth_time,,94474cc0e55a6f845dd9251909299a43b890945fc070c907738e1469bdd166a1
beta_annual_plus,first_birth_rooms,0.7202462623815278,proposed_scored_restriction,0.0852600513385958,137.5652749002964,Recorded empirical bootstrap standard error under the retained estimator/sample,0.0852600513385958,,psid_sa_first_birth_rooms,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/code/data/psid_followup_mar2026/output/sa_rooms_first_birth_household_aligned_v1/target_receipt.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/code/data/psid_followup_mar2026/sa_rooms_first_birth_household_aligned_v1.do,"beta(event=+3)-beta(event=-1), omitted event=-2; person/year FE, age/education controls, longitudinal IW",0.4396243713713641,-0.28062189101016366,True,-3.2913643213246675,10.833079095688989,housing_wealth.moments.housing_increment_0to1,uniform_birth_time,,94474cc0e55a6f845dd9251909299a43b890945fc070c907738e1469bdd166a1
beta_annual_plus,family_rooms,0.3470669317962507,proposed_scored_restriction,0.059705154633000496,280.52808370152104,Recorded empirical bootstrap standard error under the retained estimator/sample,0.059705154633000496,,acs_rooms_3plus_minus_1to2_2005_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/early_housing_target_candidates.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/inspect_early_housing.py; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/summarize_early_housing.py,"E[min(ROOMS,9)|NCHILD>=3,YNGCH<18]-E[min(ROOMS,9)|NCHILD=1-2,YNGCH<18]",0.1664820320522722,-0.1805848997439785,True,-3.024611540728928,9.148274972310618,housing_wealth.moments.prime30_55_model_dependent_3plus_minus_1to2_rooms_capped9,uniform_birth_time,,94474cc0e55a6f845dd9251909299a43b890945fc070c907738e1469bdd166a1
beta_annual_plus,recent_parent_ownership,0.16289550916123285,proposed_scored_restriction,0.006079524679464666,27055.822957508266,Recorded empirical bootstrap standard error under the retained estimator/sample,0.006079524679464666,,acs_recent_parent_owner_gap_2005_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/early_housing_target_candidates.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/inspect_early_housing.py; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/summarize_early_housing.py,"Pr(owner|NCHILD>0,ELDCH<4)-Pr(owner|NCHILD=0)",-0.05311361379748908,-0.21600912295872193,True,-35.5305939769197,1262.4231083527225,ownership_current_birth_from_empty_dependent_home_minus_current_empty_home_30_55,uniform_birth_time,maintained synchronized dependent-residence proxy; not exact ACS,94474cc0e55a6f845dd9251909299a43b890945fc070c907738e1469bdd166a1
kappa_fert_minus,initial_normalization,2.1,normalization_separate_from_scored_objective,,,Separate exact normalization within tolerance5e-4,,,author_2_1,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/OVERNIGHT_PLAN.md,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/OVERNIGHT_PLAN.md,"Author-selected model normalization, not empirical estimation","Author-selected stationary model normalization, using maintained top-parity representative; not empirical female period TFR",2.1000279454616346,2.7945461634537594e-05,False,,,final.normalization.completed_fertility,uniform_birth_time,,d809556b285fe29c82851a6f5e2103843c0df9e9032ff79da65310cdf0277e75
kappa_fert_minus,cps_childlessness,0.19827875100684264,proposed_scored_restriction,0.005305035738317728,35532.3042455214,CPS official annual generalized-variance approximations pooled with fixed observed weights and correlation-one working convention; not design-exact pooled SE,,,cps_childless_women_40_44_2004_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/parameter_target_audit/fertility/fertility_availability.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/fertility_target_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/parameter_target_audit/fertility/extract_fertility_availability.py; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/verify_fertility_contract.py,Weighted P(FREVER=0) among pooled June 2004 and June 2006 women age 40-44 with valid FREVER 0-20 and positive FRSUPPWT.,0.18069964352241719,-0.017579107484425455,True,-3.313664290223979,10.980371028305587,fertility.uniform_birth_time.moments.childless_rate_40_44,uniform_birth_time,,d809556b285fe29c82851a6f5e2103843c0df9e9032ff79da65310cdf0277e75
